LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-38.8628 	 -12.3275 	 186.49 	 978202.26
-38.7333 	 -12.4306 	 127.19 	 978216.97
-38.6894 	 -12.4656 	 79.2 	 978215.03
-38.6569 	 -12.4901 	 71.1 	 978211.94
-38.4178 	 -12.8458 	 74.55 	 978289.87
-38.4211 	 -12.8564 	 61.53 	 978294.27
-40.0072 	 -11.3839 	 408.02 	 978120.62
-39.0092 	 -12.0364 	 223.36 	 978192.6
-41.4679 	 -14.4029 	 654.48 	 978123.56
-38.914 	 -12.2887 	 205.35 	 978202.92
-38.8386 	 -12.3456 	 183.4 	 978204.0
-38.5244 	 -12.5884 	 36.29 	 978234.22
-40.397 	 -11.2046 	 422.63 	 978075.55
-40.6052 	 -11.2561 	 467.71 	 978068.37
-40.1676 	 -11.9589 	 357.51 	 978115.01
-40.745 	 -11.7328 	 702.62 	 978034.09
-40.4464 	 -12.3023 	 321.52 	 978142.65
-44.8136 	 -12.1479 	 695.22 	 978036.21
-40.4479 	 -11.209 	 426.86 	 978078.32
-40.2731 	 -11.2773 	 422.04 	 978096.56
-40.1254 	 -11.3352 	 376.31 	 978118.25
-40.3187 	 -11.2524 	 416.29 	 978088.47
-40.5721 	 -11.1902 	 460.0 	 978068.68
-40.585 	 -11.2206 	 471.45 	 978065.13
-40.6144 	 -11.2938 	 476.38 	 978067.25
-40.6085 	 -11.3398 	 497.34 	 978060.96
-40.6033 	 -11.3804 	 512.83 	 978060.45
-40.3747 	 -11.912 	 361.69 	 978116.54
-40.2409 	 -11.9603 	 307.83 	 978125.6
-40.2683 	 -11.9634 	 320.69 	 978124.79
-40.1934 	 -11.9579 	 353.67 	 978116.22
-40.2215 	 -12.0031 	 368.38 	 978113.68
-40.2377 	 -12.0267 	 294.23 	 978129.14
-40.2511 	 -12.0548 	 315.57 	 978126.42
-40.4947 	 -12.2652 	 313.66 	 978141.16
-40.6313 	 -11.7923 	 606.52 	 978058.01
-40.4523 	 -11.8804 	 455.51 	 978099.46
-40.7127 	 -11.7555 	 697.35 	 978036.19
-40.553 	 -11.8556 	 541.34 	 978073.82
-44.9472 	 -12.1405 	 467.31 	 978094.32
-44.3611 	 -12.2314 	 708.78 	 978037.76
-40.111 	 -10.8711 	 355.58 	 978092.84
-40.0253 	 -11.2408 	 382.89 	 978117.93
-39.7967 	 -11.4647 	 295.55 	 978152.4
-39.7892 	 -11.4706 	 293.73 	 978149.32
-39.6572 	 -11.5808 	 284.92 	 978156.17
-40.1178 	 -10.781 	 373.05 	 978081.07
-40.4892 	 -11.204 	 444.41 	 978066.1
-40.3537 	 -11.2253 	 401.85 	 978078.64
-40.2261 	 -11.2958 	 417.44 	 978103.27
-40.1716 	 -11.3162 	 397.52 	 978112.29
-40.0355 	 -11.3707 	 391.71 	 978123.31
-40.4094 	 -11.8829 	 407.81 	 978108.4
-40.3464 	 -11.9474 	 361.72 	 978117.32
-38.3736 	 -12.2936 	 86.52 	 978205.64
-39.5736 	 -17.1542 	 103.67 	 978433.82
-40.2981 	 -11.9635 	 369.19 	 978116.87
-40.6372 	 -11.4646 	 581.84 	 978052.51
-40.4421 	 -12.1823 	 380.75 	 978122.6
-40.3949 	 -12.1663 	 360.17 	 978123.76
-40.6675 	 -11.771 	 624.81 	 978051.5
-40.5876 	 -11.8288 	 573.45 	 978065.54
-40.5085 	 -11.8671 	 514.38 	 978081.51
-40.3261 	 -12.4546 	 297.4 	 978146.08
-44.9004 	 -12.1415 	 504.24 	 978083.46
-44.8598 	 -12.1652 	 685.69 	 978044.35
-44.7639 	 -12.1396 	 714.81 	 978030.56
-39.0319 	 -14.8147 	 -4.51 	 978446.61
-44.7149 	 -12.1437 	 731.99 	 978026.85
-44.6646 	 -12.1576 	 749.67 	 978024.33
-44.6153 	 -12.1612 	 764.97 	 978021.09
-44.1199 	 -12.2224 	 792.06 	 978026.29
-44.1701 	 -12.2224 	 805.22 	 978022.28
-44.2208 	 -12.2225 	 803.6 	 978019.27
-44.4884 	 -12.1967 	 751.79 	 978025.04
-43.9991 	 -12.2255 	 835.36 	 978016.54
-43.9548 	 -12.2276 	 842.86 	 978016.01
-43.901 	 -12.2297 	 838.26 	 978014.1
-43.7973 	 -12.2128 	 504.29 	 978073.68
-43.5555 	 -12.2142 	 453.41 	 978090.01
-43.4598 	 -12.225 	 464.62 	 978089.46
-43.4037 	 -12.1937 	 456.69 	 978092.93
-43.347 	 -12.1299 	 474.98 	 978089.58
-43.2652 	 -12.1706 	 404.43 	 978095.16
-40.0729 	 -11.3557 	 412.79 	 978116.31
-40.2884 	 -12.0836 	 353.72 	 978118.87
-40.3327 	 -12.1161 	 317.76 	 978131.41
-40.7344 	 -11.6083 	 593.94 	 978052.85
