LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-53.1033 	 -28.6397 	 416.5 	 979099.34
-53.1186 	 -28.5872 	 436.01 	 979087.8
-53.2411 	 -28.4699 	 496.17 	 979062.82
-53.2744 	 -28.4244 	 510.03 	 979055.81
-53.7239 	 -27.7505 	 502.74 	 979005.38
-53.773 	 -27.7547 	 436.53 	 979021.74
-54.3789 	 -28.1808 	 342.42 	 979080.43
-54.6175 	 -29.9772 	 157.66 	 979291.64
-54.593 	 -30.0238 	 166.95 	 979297.03
-54.0594 	 -29.8736 	 98.85 	 979283.88
-53.9569 	 -29.8713 	 121.26 	 979272.71
-55.2192 	 -28.5277 	 206.68 	 979131.45
-55.1336 	 -28.5672 	 192.79 	 979142.34
-55.1036 	 -28.6485 	 243.55 	 979146.14
-55.1322 	 -28.6872 	 205.36 	 979160.08
-55.1428 	 -28.7641 	 175.68 	 979175.27
-55.103 	 -28.7941 	 182.48 	 979175.25
-55.0672 	 -28.8313 	 238.78 	 979170.3
-55.0161 	 -28.908 	 324.36 	 979161.97
-55.6867 	 -28.7435 	 105.81 	 979182.05
-55.5806 	 -28.7499 	 128.91 	 979173.32
-55.5286 	 -28.7588 	 91.31 	 979183.47
-55.38 	 -28.7399 	 131.12 	 979176.77
-55.3267 	 -28.7558 	 183.57 	 979169.75
-55.2728 	 -28.7733 	 204.22 	 979168.82
-55.1805 	 -28.8183 	 179.2 	 979182.28
-55.1303 	 -28.8333 	 205.82 	 979181.69
-55.1036 	 -28.393 	 186.23 	 979130.42
-55.1458 	 -28.3644 	 189.02 	 979126.17
-53.6905 	 -28.2283 	 428.17 	 979073.08
-55.1722 	 -28.2497 	 185.18 	 979119.76
-55.2444 	 -28.1466 	 151.17 	 979120.81
-55.2039 	 -28.0674 	 127.7 	 979118.97
-55.1669 	 -28.036 	 138.65 	 979113.46
-57.1097 	 -29.8556 	 72.5 	 979299.75
-57.1339 	 -29.8981 	 80.16 	 979300.08
-57.1722 	 -29.9353 	 93.84 	 979299.0
-57.1967 	 -29.9719 	 92.11 	 979299.48
-54.023 	 -28.6391 	 330.11 	 979112.51
-54.0197 	 -28.7319 	 386.21 	 979106.76
-54.0158 	 -28.7813 	 404.32 	 979106.81
-54.058 	 -28.8097 	 459.74 	 979098.13
-54.0503 	 -28.861 	 505.64 	 979090.36
-54.3469 	 -28.9372 	 420.3 	 979130.07
-54.3717 	 -28.9952 	 393.48 	 979139.08
-53.2525 	 -29.6508 	 58.05 	 979260.37
-53.303 	 -29.6524 	 61.26 	 979255.77
-53.4003 	 -29.6147 	 55.08 	 979251.97
-53.4405 	 -29.5836 	 64.08 	 979249.74
-53.4703 	 -29.5447 	 68.08 	 979246.64
-53.5414 	 -29.4955 	 189.09 	 979217.43
-53.6008 	 -29.5444 	 467.1 	 979171.21
-53.653 	 -29.5258 	 506.77 	 979161.0
-52.9625 	 -29.9313 	 142.57 	 979277.57
-52.9678 	 -29.8355 	 81.21 	 979280.61
