LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-56.7913 	 -15.0433 	 259.98 	 978271.73
-56.7212 	 -14.9542 	 231.44 	 978273.21
-56.7043 	 -14.8789 	 215.4 	 978276.13
-56.8739 	 -14.8864 	 179.5 	 978292.02
-56.9585 	 -14.8663 	 203.37 	 978283.93
-56.9623 	 -14.791 	 202.43 	 978281.05
-57.0485 	 -14.7929 	 209.6 	 978277.77
-57.1009 	 -15.0504 	 189.43 	 978294.43
-57.0601 	 -14.9715 	 195.02 	 978288.03
-56.9857 	 -14.9252 	 197.87 	 978286.27
-57.0418 	 -14.8682 	 170.73 	 978289.23
-57.1259 	 -14.8757 	 197.8 	 978282.93
-57.1301 	 -14.9603 	 192.16 	 978287.96
-56.5388 	 -15.619 	 278.92 	 978290.28
-56.5424 	 -15.703 	 274.75 	 978304.58
-56.3764 	 -15.6167 	 237.56 	 978320.71
-56.2933 	 -15.6125 	 219.0 	 978333.1
-56.2406 	 -15.5764 	 220.15 	 978332.14
-56.0888 	 -13.8159 	 454.07 	 978171.79
-55.9139 	 -13.0588 	 385.37 	 978139.97
-56.6206 	 -15.2039 	 282.42 	 978255.73
-56.4579 	 -15.0331 	 207.39 	 978266.5
-56.6243 	 -15.0503 	 226.05 	 978269.24
-56.6936 	 -15.046 	 253.67 	 978268.42
-56.6195 	 -14.9697 	 214.41 	 978272.17
-56.5433 	 -14.8971 	 251.92 	 978260.27
-56.3618 	 -15.2924 	 231.55 	 978285.83
-56.7733 	 -17.3652 	 111.45 	 978476.6
-56.8129 	 -17.318 	 110.38 	 978480.12
-56.9334 	 -16.8852 	 112.75 	 978459.24
-56.8823 	 -16.8816 	 114.45 	 978459.52
-56.8322 	 -16.8748 	 115.84 	 978458.35
-56.2867 	 -15.2929 	 176.99 	 978306.35
-56.4581 	 -15.1216 	 187.49 	 978270.87
-56.128 	 -15.2805 	 191.2 	 978304.21
-56.2106 	 -15.2059 	 234.27 	 978291.92
