LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-40.3695 	 -17.9251 	 161.94 	 978455.97
-40.188 	 -18.0988 	 138.01 	 978479.89
-40.1345 	 -18.1194 	 109.17 	 978487.84
-39.846 	 -18.9313 	 3.68 	 978569.95
-40.2766 	 -18.9938 	 68.52 	 978549.92
-40.2434 	 -19.0402 	 93.26 	 978545.2
-40.2175 	 -19.0836 	 130.29 	 978541.2
-40.1908 	 -19.117 	 86.16 	 978554.77
-40.1418 	 -19.0879 	 71.01 	 978559.77
-39.8393 	 -18.9933 	 -3.38 	 978571.8
-39.8204 	 -19.0447 	 -4.26 	 978575.37
-39.7932 	 -19.0985 	 -5.56 	 978579.39
-39.7585 	 -19.127 	 -5.65 	 978584.69
-40.0852 	 -19.0726 	 53.75 	 978563.82
-40.0297 	 -18.9167 	 47.39 	 978561.78
-40.1458 	 -18.9045 	 73.88 	 978551.32
-40.1976 	 -18.896 	 144.26 	 978532.9
-40.2564 	 -18.9271 	 122.18 	 978538.26
-40.2496 	 -18.4417 	 134.03 	 978500.85
-40.4227 	 -18.6379 	 173.22 	 978496.73
-40.4504 	 -18.55 	 101.42 	 978502.15
-40.4648 	 -18.495 	 98.88 	 978498.59
-40.3994 	 -18.4861 	 153.95 	 978490.98
-41.1346 	 -20.0297 	 287.8 	 978510.23
-40.3756 	 -20.2903 	 -2.02 	 978636.16
-40.68 	 -18.5386 	 174.39 	 978476.14
-40.7087 	 -18.5737 	 171.72 	 978478.82
-40.9446 	 -18.3377 	 285.32 	 978433.95
-41.0024 	 -18.336 	 243.62 	 978441.65
-41.0036 	 -18.2842 	 241.55 	 978438.22
-41.0264 	 -18.2314 	 213.93 	 978439.23
-41.0375 	 -18.1806 	 191.44 	 978438.47
-40.6387 	 -18.4063 	 148.91 	 978475.07
-40.6019 	 -18.4526 	 178.73 	 978473.0
-40.519 	 -18.4328 	 177.06 	 978474.57
-40.4796 	 -18.4614 	 168.61 	 978480.96
-41.031 	 -18.4308 	 403.32 	 978412.55
-41.0143 	 -18.4762 	 362.96 	 978426.96
-40.9876 	 -18.5256 	 201.21 	 978456.94
