LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-35.6024 	 -8.2052 	 463.98 	 978016.92
-35.2685 	 -8.1223 	 145.23 	 978100.07
-37.0202 	 -8.421 	 709.17 	 977933.03
-37.487 	 -8.1351 	 489.82 	 978005.35
-38.0777 	 -8.0399 	 496.1 	 977977.94
-38.2556 	 -7.9884 	 416.65 	 977998.77
-39.8457 	 -8.2649 	 360.2 	 978029.89
-40.7014 	 -9.0024 	 440.78 	 978005.05
-34.9452 	 -7.6532 	 81.1 	 978142.8
-36.772 	 -8.3971 	 607.11 	 977951.9
-36.8888 	 -8.4023 	 627.5 	 977945.61
-36.9765 	 -8.4153 	 735.81 	 977927.49
-40.6266 	 -7.464 	 754.82 	 977933.15
-36.9472 	 -8.5 	 572.76 	 977972.37
-36.9147 	 -8.5343 	 533.7 	 977991.71
-36.8719 	 -8.5816 	 517.39 	 978000.89
-36.7316 	 -8.4068 	 669.77 	 977944.79
-36.7942 	 -8.4839 	 656.24 	 977958.74
-36.8181 	 -8.5275 	 578.35 	 977979.99
-36.8392 	 -8.5442 	 547.24 	 977989.19
-36.867 	 -8.5254 	 504.19 	 977996.77
-36.9042 	 -8.6114 	 481.0 	 978012.13
-36.8743 	 -8.6522 	 501.61 	 978009.33
-36.9111 	 -8.6823 	 478.78 	 978018.18
-36.9483 	 -8.7069 	 467.28 	 978023.5
-36.9024 	 -8.7202 	 491.82 	 978018.28
-36.8586 	 -8.7377 	 483.6 	 978015.87
-36.8797 	 -8.7801 	 488.73 	 978018.05
-36.9146 	 -8.8128 	 438.47 	 978031.53
-36.9398 	 -8.8621 	 428.13 	 978040.12
-36.8364 	 -8.7035 	 516.02 	 978005.71
-36.8472 	 -8.6217 	 567.11 	 977991.61
-36.828 	 -8.6501 	 550.02 	 977994.47
-36.8083 	 -8.6744 	 521.79 	 977999.72
-36.8036 	 -8.68 	 543.41 	 977999.6
-36.7892 	 -8.6921 	 564.64 	 977990.94
-36.7852 	 -8.7112 	 706.77 	 977963.38
-36.77 	 -8.7207 	 836.11 	 977937.02
-36.7467 	 -8.7314 	 915.97 	 977921.37
-36.7255 	 -8.7364 	 899.98 	 977924.47
-36.6617 	 -8.7556 	 900.0 	 977926.03
-36.6249 	 -8.7753 	 841.01 	 977942.46
-36.6075 	 -8.7879 	 816.24 	 977949.23
-36.565 	 -8.8177 	 783.84 	 977959.33
-36.5179 	 -8.8489 	 809.53 	 977959.66
-36.5073 	 -8.8759 	 929.77 	 977935.35
-36.5848 	 -8.8845 	 823.66 	 977957.82
-36.5563 	 -8.8774 	 917.75 	 977937.96
