INDEX 	 LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
17645 	 -51.2227 	 -19.5932 	 397.83 	 978450.98
17646 	 -51.1863 	 -19.6836 	 367.25 	 978465.79
17647 	 -51.1806 	 -19.6949 	 393.19 	 978460.72
17648 	 -51.1927 	 -19.673 	 383.26 	 978461.8
17649 	 -51.2073 	 -19.6451 	 418.13 	 978452.04
17650 	 -51.2148 	 -19.6177 	 440.15 	 978443.71
17651 	 -51.1501 	 -19.7052 	 373.57 	 978464.48
17652 	 -51.1364 	 -19.7239 	 350.64 	 978471.35
17653 	 -51.1258 	 -19.752 	 412.07 	 978461.21
17654 	 -55.0469 	 -22.9158 	 369.05 	 978691.37
17655 	 -55.0524 	 -22.938 	 366.39 	 978692.33
17656 	 -55.0771 	 -22.9514 	 384.07 	 978689.17
17657 	 -55.0988 	 -22.9768 	 400.17 	 978689.51
17658 	 -55.1137 	 -23.0046 	 69.71 	 978684.57
17659 	 -55.1089 	 -23.0331 	 405.18 	 978689.01
17660 	 -55.1224 	 -23.0588 	 414.47 	 978688.34
17661 	 -55.1442 	 -23.0817 	 435.52 	 978685.05
17662 	 -55.1633 	 -23.1018 	 441.92 	 978685.1
17663 	 -55.1865 	 -23.1009 	 437.72 	 978688.71
17664 	 -55.2113 	 -23.0999 	 478.91 	 978680.61
17665 	 -55.2094 	 -23.1944 	 482.45 	 978681.96
17666 	 -55.2262 	 -23.1508 	 464.81 	 978685.0
17667 	 -55.2536 	 -23.1712 	 524.66 	 978674.26
17668 	 -55.3674 	 -23.1831 	 528.67 	 978679.31
17669 	 -55.4002 	 -23.1814 	 564.71 	 978671.6
17670 	 -55.4297 	 -23.1903 	 525.81 	 978680.25
17671 	 -55.4438 	 -23.2135 	 507.52 	 978685.73
17672 	 -55.4645 	 -23.2399 	 510.65 	 978689.4
17673 	 -55.4956 	 -23.2515 	 514.64 	 978690.86
17674 	 -56.0823 	 -19.2159 	 125.73 	 978574.42
17675 	 -56.06 	 -19.2536 	 124.27 	 978575.99
17676 	 -56.0285 	 -19.2706 	 117.99 	 978574.69
17677 	 -55.9953 	 -19.3074 	 125.8 	 978573.76
17678 	 -57.0009 	 -19.4781 	 101.43 	 978607.84
17679 	 -56.9619 	 -19.4997 	 102.64 	 978614.17
17680 	 -56.93 	 -19.5315 	 102.06 	 978623.8
17681 	 -56.9062 	 -19.5686 	 103.72 	 978626.02
17682 	 -57.0133 	 -19.4464 	 101.01 	 978604.46
17683 	 -56.9721 	 -19.4565 	 101.15 	 978606.11
17684 	 -56.2983 	 -20.1783 	 207.06 	 978608.69
17685 	 -56.2618 	 -20.1567 	 142.19 	 978619.17
17686 	 -56.2284 	 -20.1284 	 152.13 	 978613.62
17687 	 -56.1969 	 -20.0995 	 125.74 	 978613.36
17688 	 -56.1663 	 -20.0652 	 130.28 	 978614.93
17689 	 -56.2361 	 -20.2155 	 150.64 	 978617.16
17690 	 -56.1983 	 -20.1981 	 160.95 	 978614.41
17691 	 -56.1689 	 -20.1639 	 168.32 	 978610.44
17692 	 -56.1327 	 -20.1672 	 158.25 	 978612.32
17693 	 -56.0872 	 -20.1465 	 133.91 	 978615.13
17694 	 -56.0738 	 -20.1941 	 162.42 	 978610.06
17695 	 -56.0696 	 -20.2628 	 160.17 	 978612.12
17696 	 -56.0962 	 -20.3155 	 170.65 	 978611.67
17697 	 -54.3567 	 -23.7344 	 346.77 	 978748.87
17698 	 -54.3292 	 -23.7433 	 343.93 	 978751.71
17699 	 -54.2836 	 -23.7806 	 346.62 	 978751.58
17700 	 -54.3052 	 -23.8036 	 257.05 	 978770.34
17701 	 -54.327 	 -23.8103 	 301.35 	 978761.43
17702 	 -54.3348 	 -23.8395 	 249.05 	 978774.48
17703 	 -54.3351 	 -23.865 	 330.12 	 978752.25
17704 	 -54.3637 	 -23.9019 	 277.04 	 978762.31
17705 	 -54.2869 	 -24.0241 	 274.11 	 978783.33
17706 	 -54.2722 	 -24.0011 	 278.53 	 978779.8
17707 	 -54.2778 	 -23.9768 	 301.86 	 978771.07
17708 	 -54.343 	 -23.9267 	 302.39 	 978756.83
17709 	 -57.0 	 -18.0 	 105.39 	 978566.43
17710 	 -56.8762 	 -19.8771 	 120.72 	 978635.99
17711 	 -56.8846 	 -19.8598 	 135.25 	 978633.49
17712 	 -56.8954 	 -19.8349 	 112.73 	 978637.5
17713 	 -56.9111 	 -19.8178 	 108.78 	 978648.9
17714 	 -51.1143 	 -19.9948 	 338.03 	 978493.74
17715 	 -51.1158 	 -20.0255 	 414.5 	 978478.57
17716 	 -51.1116 	 -20.0519 	 394.56 	 978484.96
17717 	 -52.4746 	 -21.1453 	 371.8 	 978568.5
17718 	 -52.5399 	 -21.1455 	 348.58 	 978572.69
17719 	 -52.5669 	 -21.0782 	 411.79 	 978548.88
17720 	 -52.5396 	 -21.0101 	 385.9 	 978548.75
17721 	 -52.455 	 -21.0573 	 316.14 	 978569.56
17722 	 -52.4736 	 -20.9988 	 381.9 	 978549.94
17723 	 -52.4211 	 -20.9499 	 356.97 	 978551.38
17724 	 -52.4914 	 -20.9287 	 309.61 	 978558.25
17725 	 -52.5443 	 -20.9521 	 322.0 	 978557.38
17726 	 -53.2035 	 -21.4511 	 383.26 	 978574.94
17727 	 -53.1798 	 -21.512 	 390.61 	 978579.06
17728 	 -53.1497 	 -21.5646 	 296.44 	 978609.31
17729 	 -53.2277 	 -21.5628 	 335.74 	 978595.81
17730 	 -53.2842 	 -21.5776 	 300.99 	 978605.75
17731 	 -53.3169 	 -21.5085 	 359.61 	 978584.56
17732 	 -53.3179 	 -21.4277 	 358.91 	 978577.13
17733 	 -53.2757 	 -21.376 	 390.84 	 978567.38
17734 	 -53.0324 	 -21.1402 	 402.33 	 978552.56
17735 	 -53.0716 	 -21.2055 	 348.57 	 978567.44
17736 	 -52.9849 	 -21.0894 	 342.49 	 978561.81
17737 	 -52.9548 	 -21.0345 	 392.03 	 978549.5
17738 	 -52.8894 	 -21.001 	 418.8 	 978543.56
17739 	 -52.906 	 -21.0691 	 380.24 	 978557.69
17740 	 -52.5566 	 -20.8865 	 363.16 	 978543.19
17741 	 -52.5827 	 -20.8042 	 297.15 	 978556.38
17742 	 -52.6696 	 -20.8768 	 370.39 	 978544.75
17743 	 -52.7415 	 -20.8537 	 362.09 	 978546.25
17744 	 -52.6099 	 -20.7308 	 298.63 	 978551.25
17745 	 -52.6795 	 -20.7654 	 309.68 	 978549.44
17746 	 -53.3267 	 -22.198 	 415.8 	 978633.25
17747 	 -53.2494 	 -22.2061 	 358.73 	 978645.44
17748 	 -53.3258 	 -21.9841 	 421.48 	 978617.0
17749 	 -53.3066 	 -21.9181 	 379.64 	 978620.88
17750 	 -53.3175 	 -21.6408 	 341.12 	 978603.88
17751 	 -53.4531 	 -21.6508 	 390.65 	 978588.94
17752 	 -53.4264 	 -21.596 	 328.33 	 978597.38
17753 	 -53.5237 	 -21.6981 	 359.97 	 978595.63
17754 	 -52.711 	 -21.3637 	 416.13 	 978558.94
17755 	 -54.8199 	 -22.4358 	 371.6 	 978652.98
17756 	 -54.801 	 -22.414 	 340.16 	 978658.45
17757 	 -54.7923 	 -22.3874 	 355.49 	 978653.63
17758 	 -54.8006 	 -22.3624 	 377.12 	 978648.02
17759 	 -54.8121 	 -22.3382 	 416.6 	 978639.8
17760 	 -54.8203 	 -22.3103 	 410.24 	 978639.16
17761 	 -54.8227 	 -22.2835 	 409.6 	 978636.46
17762 	 -54.8043 	 -22.2594 	 402.6 	 978635.39
17763 	 -54.8619 	 -22.4766 	 407.43 	 978647.73
17764 	 -54.858 	 -22.5225 	 372.5 	 978658.48
17765 	 -54.8379 	 -22.5477 	 444.68 	 978646.11
17766 	 -54.8207 	 -22.5706 	 467.97 	 978642.59
17767 	 -54.8166 	 -22.5978 	 433.4 	 978651.97
17768 	 -54.8498 	 -22.6522 	 443.52 	 978654.01
17769 	 -54.8741 	 -22.6688 	 464.58 	 978651.94
17770 	 -54.898 	 -22.6853 	 427.37 	 978660.81
17771 	 -54.9201 	 -22.7109 	 393.33 	 978670.86
17772 	 -54.943 	 -22.7353 	 385.02 	 978672.69
17773 	 -54.9628 	 -22.7601 	 339.54 	 978683.28
17774 	 -54.9878 	 -22.775 	 383.94 	 978678.36
17775 	 -55.0173 	 -22.7843 	 404.8 	 978675.6
17776 	 -55.0496 	 -22.8004 	 429.39 	 978672.39
17777 	 -55.0694 	 -22.8299 	 408.77 	 978679.79
17778 	 -55.0654 	 -22.855 	 399.05 	 978680.81
17779 	 -55.0608 	 -22.8861 	 387.09 	 978685.18
17780 	 -52.9468 	 -21.3114 	 328.51 	 978584.63
17781 	 -53.0204 	 -21.2699 	 315.68 	 978581.81
17782 	 -53.0801 	 -21.3277 	 301.21 	 978587.13
17783 	 -53.1339 	 -21.3351 	 299.62 	 978587.13
17784 	 -53.1491 	 -21.2463 	 305.99 	 978579.69
17785 	 -53.2194 	 -21.3183 	 337.5 	 978576.81
17786 	 -53.1821 	 -21.4018 	 388.79 	 978570.94
17787 	 -53.1066 	 -21.4506 	 319.51 	 978592.19
17788 	 -52.7959 	 -21.2399 	 423.96 	 978558.44
17789 	 -52.7316 	 -21.2191 	 410.85 	 978558.88
17790 	 -52.7764 	 -21.1662 	 395.21 	 978563.06
17791 	 -53.5598 	 -21.7634 	 370.97 	 978597.31
17792 	 -53.4621 	 -21.739 	 355.41 	 978607.56
17793 	 -53.1856 	 -22.1555 	 281.6 	 978654.31
17794 	 -53.2264 	 -22.0939 	 323.49 	 978647.81
17795 	 -53.1976 	 -22.0217 	 312.09 	 978643.0
17796 	 -53.1197 	 -21.9832 	 395.28 	 978613.88
17797 	 -53.1117 	 -21.9208 	 420.6 	 978602.25
17798 	 -53.2379 	 -21.6919 	 362.37 	 978607.0
17799 	 -53.2205 	 -21.6282 	 320.79 	 978607.69
17800 	 -53.0527 	 -21.7672 	 357.38 	 978602.88
17801 	 -53.0188 	 -21.7002 	 350.11 	 978597.38
17802 	 -53.0331 	 -21.6191 	 278.37 	 978610.25
17803 	 -52.9557 	 -21.6759 	 283.32 	 978608.06
17804 	 -52.8701 	 -21.669 	 274.07 	 978612.5
17805 	 -53.5608 	 -22.0955 	 294.07 	 978636.88
17806 	 -53.5761 	 -22.1677 	 280.3 	 978650.75
17807 	 -53.4933 	 -22.1985 	 321.87 	 978649.56
17808 	 -53.5589 	 -22.231 	 257.12 	 978666.69
17809 	 -53.4636 	 -22.2661 	 294.23 	 978664.94
17810 	 -53.5164 	 -22.3099 	 261.92 	 978672.44
17811 	 -53.5848 	 -22.3326 	 293.05 	 978662.88
17812 	 -53.3924 	 -22.4023 	 285.42 	 978676.81
17813 	 -53.4822 	 -22.4137 	 260.34 	 978681.13
17814 	 -53.4957 	 -22.5172 	 256.72 	 978682.75
17815 	 -53.4401 	 -22.4833 	 261.43 	 978683.0
17816 	 -52.7905 	 -21.4386 	 348.36 	 978583.94
17817 	 -52.7966 	 -21.5059 	 313.4 	 978596.13
17818 	 -52.8667 	 -21.4651 	 370.53 	 978583.69
17819 	 -52.7171 	 -21.4766 	 367.28 	 978579.94
17820 	 -52.7817 	 -21.103 	 448.84 	 978548.25
17821 	 -52.8294 	 -21.0647 	 473.89 	 978539.44
17822 	 -52.7777 	 -21.0363 	 386.69 	 978556.38
17823 	 -52.7268 	 -21.2666 	 349.73 	 978573.06
17824 	 -52.6639 	 -21.1833 	 369.03 	 978565.81
17825 	 -52.6197 	 -21.1416 	 339.67 	 978570.5
17826 	 -52.6523 	 -21.0616 	 412.34 	 978549.13
17827 	 -52.7099 	 -21.0272 	 404.24 	 978551.0
17828 	 -52.7038 	 -20.9557 	 363.0 	 978553.88
17829 	 -52.613 	 -21.0079 	 411.6 	 978544.31
17830 	 -52.6887 	 -21.1116 	 379.58 	 978561.19
17831 	 -52.8683 	 -21.1375 	 393.66 	 978562.56
17832 	 -52.7877 	 -20.9676 	 459.35 	 978534.19
17833 	 -52.8488 	 -20.9471 	 434.1 	 978536.81
17834 	 -52.5017 	 -21.207 	 382.58 	 978568.75
17835 	 -52.4239 	 -21.1981 	 387.28 	 978566.56
17836 	 -52.3816 	 -21.1387 	 353.97 	 978567.31
17837 	 -52.3453 	 -21.218 	 416.43 	 978561.06
17838 	 -52.1156 	 -21.1766 	 317.25 	 978580.13
17839 	 -52.174 	 -21.1291 	 304.81 	 978578.19
17840 	 -52.2377 	 -21.127 	 367.28 	 978560.56
17841 	 -52.2815 	 -21.1571 	 385.76 	 978560.44
17842 	 -51.342 	 -19.9527 	 434.07 	 978472.3
17843 	 -51.483 	 -19.4021 	 533.6 	 978415.16
17844 	 -51.5008 	 -19.3107 	 683.02 	 978376.6
17845 	 -51.5554 	 -19.293 	 680.79 	 978378.01
17846 	 -51.588 	 -19.2735 	 685.45 	 978374.69
17847 	 -51.6433 	 -19.2643 	 674.08 	 978381.13
17848 	 -51.6798 	 -19.248 	 690.75 	 978375.24
17849 	 -51.7282 	 -19.2364 	 715.35 	 978369.19
17850 	 -51.7044 	 -19.2873 	 572.16 	 978405.83
17851 	 -51.6381 	 -19.3071 	 525.54 	 978416.02
17852 	 -51.6403 	 -19.6448 	 525.26 	 978429.6
17853 	 -51.6844 	 -19.6063 	 550.3 	 978425.82
17854 	 -51.7152 	 -19.5694 	 657.98 	 978403.93
17855 	 -51.7341 	 -19.5304 	 711.04 	 978392.51
17856 	 -51.6915 	 -19.5212 	 649.22 	 978406.89
17857 	 -51.7864 	 -19.4851 	 747.88 	 978382.5
17858 	 -51.8294 	 -19.5225 	 657.61 	 978399.48
17859 	 -51.7837 	 -19.5273 	 682.4 	 978396.48
17860 	 -51.8402 	 -19.5668 	 506.11 	 978434.53
17861 	 -51.8373 	 -19.6041 	 510.28 	 978434.56
17862 	 -51.9359 	 -19.6118 	 467.54 	 978447.57
17863 	 -51.9695 	 -19.5756 	 470.03 	 978444.29
17864 	 -51.9944 	 -19.5388 	 476.31 	 978439.19
17865 	 -51.416 	 -19.4474 	 490.4 	 978425.03
17866 	 -51.4768 	 -19.4681 	 497.23 	 978427.08
17867 	 -51.5155 	 -19.4909 	 433.52 	 978445.28
17868 	 -51.5416 	 -19.4427 	 423.98 	 978446.02
17869 	 -51.5364 	 -19.4071 	 451.53 	 978434.95
17870 	 -51.5748 	 -19.3698 	 480.92 	 978428.72
17871 	 -51.6125 	 -19.335 	 464.18 	 978431.74
17872 	 -51.2087 	 -19.7113 	 408.42 	 978460.94
17873 	 -51.222 	 -19.7582 	 376.97 	 978472.75
17874 	 -51.2595 	 -19.773 	 417.93 	 978466.42
17875 	 -51.2885 	 -19.8013 	 426.03 	 978468.77
17876 	 -51.3111 	 -19.8369 	 459.67 	 978466.11
17877 	 -51.3129 	 -19.8952 	 426.06 	 978473.92
17878 	 -51.3404 	 -19.8655 	 477.84 	 978461.99
17879 	 -51.3519 	 -19.9042 	 459.65 	 978466.41
17880 	 -51.3912 	 -19.8713 	 482.17 	 978459.15
17881 	 -51.4252 	 -19.8935 	 438.06 	 978469.38
17882 	 -51.4494 	 -19.9299 	 425.45 	 978473.11
17883 	 -51.1587 	 -19.4964 	 386.62 	 978448.32
17884 	 -51.2123 	 -19.4527 	 419.27 	 978435.19
17885 	 -51.1976 	 -19.4104 	 417.28 	 978434.5
17886 	 -51.1935 	 -19.3734 	 396.83 	 978436.06
17887 	 -51.1888 	 -19.5879 	 386.61 	 978451.18
17888 	 -51.1834 	 -19.5477 	 375.13 	 978452.37
17889 	 -51.1955 	 -19.5011 	 426.72 	 978437.76
17890 	 -51.1338 	 -19.5954 	 339.41 	 978461.03
17891 	 -51.1271 	 -19.5455 	 434.64 	 978438.12
17892 	 -51.1002 	 -19.5026 	 439.03 	 978433.1
17893 	 -51.0507 	 -19.4783 	 429.5 	 978435.55
17894 	 -52.4233 	 -21.7142 	 325.71 	 978615.0
17895 	 -53.3465 	 -22.2481 	 381.89 	 978645.0
17896 	 -52.7813 	 -21.5614 	 319.61 	 978596.94
17897 	 -52.9077 	 -21.509 	 370.27 	 978585.38
17898 	 -52.8674 	 -21.5534 	 363.97 	 978588.56
17899 	 -52.7122 	 -21.6203 	 369.73 	 978588.19
17900 	 -52.6963 	 -21.5434 	 392.36 	 978576.94
17901 	 -53.0192 	 -21.4472 	 338.89 	 978588.25
17902 	 -53.0292 	 -21.3965 	 305.72 	 978594.19
17903 	 -52.9794 	 -21.4145 	 362.85 	 978581.06
17904 	 -52.8991 	 -21.3499 	 329.32 	 978585.44
17905 	 -52.9479 	 -21.3779 	 322.66 	 978586.56
17906 	 -52.0134 	 -19.5765 	 470.61 	 978441.68
17907 	 -52.08 	 -19.5394 	 448.86 	 978442.56
17908 	 -52.1105 	 -19.6136 	 438.82 	 978449.42
17909 	 -51.1226 	 -19.6575 	 406.34 	 978453.55
17910 	 -51.069 	 -19.6573 	 371.37 	 978461.02
17911 	 -51.0915 	 -19.6998 	 362.28 	 978468.04
17912 	 -51.0718 	 -19.7414 	 386.36 	 978467.94
17913 	 -51.0825 	 -19.7984 	 364.93 	 978477.38
17914 	 -51.0734 	 -19.8995 	 387.88 	 978475.19
17915 	 -51.0518 	 -19.8506 	 352.79 	 978480.63
17916 	 -51.1579 	 -19.7556 	 371.19 	 978472.34
17917 	 -51.1989 	 -19.7961 	 431.59 	 978465.11
17918 	 -51.213 	 -19.8417 	 466.77 	 978461.05
17919 	 -51.2607 	 -19.8543 	 456.19 	 978466.29
17920 	 -51.2588 	 -19.8994 	 397.81 	 978478.77
17921 	 -51.2472 	 -19.9481 	 378.47 	 978482.46
17922 	 -51.2132 	 -19.8794 	 447.61 	 978465.97
17923 	 -51.204 	 -19.9126 	 473.17 	 978461.15
17924 	 -52.0463 	 -19.4947 	 431.75 	 978443.77
17925 	 -51.9447 	 -19.4705 	 461.25 	 978438.91
17926 	 -51.9679 	 -19.4264 	 448.18 	 978437.04
17927 	 -51.9398 	 -19.3913 	 463.02 	 978432.81
17928 	 -51.9434 	 -19.3409 	 475.06 	 978426.32
17929 	 -51.9148 	 -19.3004 	 563.72 	 978403.7
17930 	 -51.455 	 -19.6528 	 467.7 	 978443.6
17931 	 -51.4417 	 -19.6139 	 409.87 	 978455.62
17932 	 -51.5182 	 -19.6178 	 416.32 	 978452.77
17933 	 -51.5376 	 -19.5852 	 412.59 	 978453.59
17934 	 -51.514 	 -19.5367 	 406.19 	 978455.73
17935 	 -51.5748 	 -19.5749 	 470.57 	 978443.88
17936 	 -51.6311 	 -19.5373 	 525.0 	 978435.62
17937 	 -51.4031 	 -19.6894 	 435.61 	 978453.56
17938 	 -51.9174 	 -19.4106 	 486.43 	 978430.54
17939 	 -51.7967 	 -19.2778 	 709.25 	 978375.4
17940 	 -51.759 	 -19.3069 	 621.43 	 978397.39
17941 	 -51.7362 	 -19.3734 	 643.48 	 978403.41
17942 	 -51.7692 	 -19.4053 	 725.7 	 978387.63
17943 	 -51.7389 	 -19.444 	 608.55 	 978415.34
17944 	 -51.288 	 -19.7326 	 392.32 	 978468.81
17945 	 -51.3266 	 -19.7646 	 416.73 	 978466.9
17946 	 -51.339 	 -19.8049 	 412.48 	 978472.73
17947 	 -51.4367 	 -19.8384 	 494.22 	 978450.44
17948 	 -51.4879 	 -19.862 	 437.34 	 978461.76
17949 	 -51.1227 	 -19.6573 	 406.52 	 978453.46
17950 	 -51.6905 	 -19.1712 	 439.55 	 978423.66
17951 	 -51.6969 	 -19.2047 	 467.64 	 978419.95
17952 	 -51.6386 	 -19.2016 	 437.98 	 978428.43
17953 	 -51.5969 	 -19.2209 	 468.54 	 978419.48
17954 	 -51.5861 	 -19.1345 	 431.75 	 978424.81
17955 	 -51.5547 	 -19.242 	 474.02 	 978418.17
17956 	 -51.5338 	 -19.1485 	 421.09 	 978425.35
17957 	 -51.4854 	 -19.1633 	 395.03 	 978430.63
17958 	 -51.2926 	 -19.6769 	 416.73 	 978456.24
17959 	 -51.3305 	 -19.7095 	 399.2 	 978465.39
17960 	 -51.3649 	 -19.7328 	 457.35 	 978454.86
17961 	 -51.3966 	 -19.7655 	 463.59 	 978454.06
17962 	 -51.4442 	 -19.7692 	 472.23 	 978446.11
17963 	 -51.4938 	 -19.8045 	 471.17 	 978444.47
17964 	 -51.5223 	 -19.8355 	 466.93 	 978449.43
17965 	 -51.5574 	 -19.8672 	 437.34 	 978456.62
17966 	 -51.6155 	 -19.8598 	 474.29 	 978448.06
17967 	 -51.4996 	 -19.9653 	 391.63 	 978479.33
17968 	 -51.5106 	 -20.0069 	 447.51 	 978469.06
17969 	 -51.4142 	 -19.9446 	 446.25 	 978467.58
17970 	 -51.4089 	 -19.1898 	 394.48 	 978435.77
17971 	 -51.3753 	 -19.2192 	 404.27 	 978436.83
17972 	 -51.4132 	 -19.2573 	 424.53 	 978433.07
17973 	 -51.3584 	 -19.2807 	 423.86 	 978433.32
17974 	 -51.33 	 -19.2459 	 403.43 	 978432.84
17975 	 -51.2949 	 -19.2579 	 391.02 	 978433.52
17976 	 -51.3001 	 -19.3026 	 426.19 	 978428.37
17977 	 -51.2461 	 -19.2699 	 353.89 	 978440.45
17978 	 -51.252 	 -19.3035 	 384.14 	 978435.85
17979 	 -51.282 	 -19.3347 	 406.74 	 978432.11
17980 	 -51.0157 	 -19.5076 	 410.29 	 978444.1
17981 	 -50.9805 	 -19.5421 	 368.26 	 978459.56
17982 	 -51.0179 	 -19.4445 	 371.05 	 978449.27
17983 	 -50.9809 	 -19.4683 	 367.74 	 978452.62
17984 	 -51.0761 	 -19.4372 	 378.64 	 978445.86
17985 	 -51.1175 	 -19.4597 	 431.31 	 978432.2
17986 	 -51.1479 	 -19.4165 	 431.67 	 978431.92
17987 	 -51.1199 	 -19.3586 	 416.35 	 978432.84
17988 	 -51.4029 	 -19.3394 	 499.28 	 978418.78
17989 	 -51.388 	 -19.3698 	 418.87 	 978434.93
17990 	 -51.3582 	 -19.33 	 435.16 	 978431.17
17991 	 -51.3198 	 -19.3643 	 452.16 	 978427.49
17992 	 -51.2478 	 -19.3569 	 425.32 	 978427.99
17993 	 -51.3525 	 -19.3963 	 444.8 	 978430.21
17994 	 -51.2788 	 -19.4024 	 430.8 	 978431.49
17995 	 -51.262 	 -19.4218 	 423.84 	 978433.4
17996 	 -51.0906 	 -19.3123 	 328.98 	 978452.36
17997 	 -51.1412 	 -19.2977 	 355.19 	 978444.47
17998 	 -51.1899 	 -19.3226 	 365.66 	 978441.09
17999 	 -51.0771 	 -19.3481 	 382.57 	 978441.75
18000 	 -51.0848 	 -19.4025 	 387.01 	 978441.88
18001 	 -51.0461 	 -19.3837 	 376.76 	 978444.3
18002 	 -51.0711 	 -19.5725 	 386.89 	 978448.84
18003 	 -51.0434 	 -19.5383 	 359.98 	 978454.13
18004 	 -51.0143 	 -19.5762 	 359.39 	 978458.6
18005 	 -51.2662 	 -19.4585 	 402.4 	 978439.9
18006 	 -51.3796 	 -19.5021 	 431.59 	 978437.46
18007 	 -51.351 	 -19.534 	 433.96 	 978438.5
18008 	 -51.3013 	 -19.5596 	 414.92 	 978445.39
18009 	 -51.3164 	 -19.6243 	 444.65 	 978444.31
18010 	 -51.3481 	 -19.586 	 405.41 	 978448.46
18011 	 -51.2581 	 -19.6343 	 423.58 	 978451.01
18012 	 -51.1967 	 -20.0122 	 401.54 	 978480.3
18013 	 -51.3986 	 -19.9916 	 424.32 	 978471.47
18014 	 -51.3618 	 -20.0394 	 399.8 	 978478.93
18015 	 -51.3182 	 -20.0429 	 376.21 	 978487.13
18016 	 -51.3284 	 -19.9946 	 411.43 	 978479.41
18017 	 -51.284 	 -20.0123 	 416.16 	 978479.12
18018 	 -51.5062 	 -19.9089 	 370.62 	 978478.97
18019 	 -51.391 	 -19.8136 	 432.35 	 978465.44
18020 	 -51.4871 	 -19.6981 	 409.69 	 978453.56
18021 	 -51.5317 	 -19.7084 	 501.52 	 978429.89
18022 	 -51.4909 	 -19.7582 	 463.05 	 978442.15
18023 	 -51.5291 	 -19.7799 	 482.73 	 978437.45
18024 	 -51.5933 	 -19.7309 	 461.67 	 978439.67
18025 	 -51.6659 	 -19.7426 	 490.72 	 978441.11
18026 	 -51.6226 	 -19.7657 	 454.92 	 978445.22
18027 	 -51.8204 	 -19.8051 	 539.77 	 978446.44
18028 	 -51.9608 	 -19.7279 	 435.76 	 978464.51
18029 	 -51.9428 	 -19.6897 	 505.94 	 978444.65
18030 	 -51.9226 	 -19.6497 	 523.6 	 978438.7
18031 	 -51.9693 	 -19.6263 	 521.03 	 978436.9
18032 	 -51.9994 	 -19.6988 	 520.5 	 978445.6
18033 	 -52.0456 	 -19.6265 	 462.83 	 978446.62
18034 	 -51.8774 	 -19.9161 	 436.61 	 978471.94
18035 	 -51.8195 	 -19.9709 	 492.26 	 978464.54
18036 	 -51.7962 	 -19.9209 	 500.25 	 978461.92
18037 	 -51.751 	 -19.8761 	 535.13 	 978449.64
18038 	 -51.779 	 -19.8487 	 518.95 	 978452.84
18039 	 -51.8184 	 -19.8789 	 456.98 	 978467.6
18040 	 -51.703 	 -19.8517 	 477.69 	 978455.8
18041 	 -51.9851 	 -19.9025 	 407.7 	 978480.26
18042 	 -52.0258 	 -19.9249 	 433.95 	 978474.32
18043 	 -52.0377 	 -19.8884 	 403.93 	 978481.67
18044 	 -52.1244 	 -19.8133 	 405.0 	 978480.89
18045 	 -52.1935 	 -19.831 	 419.37 	 978476.02
18046 	 -51.7197 	 -19.9156 	 508.41 	 978454.93
18047 	 -51.7269 	 -19.9761 	 411.04 	 978479.67
18048 	 -51.6717 	 -19.9821 	 412.5 	 978473.69
18049 	 -51.6646 	 -19.9391 	 479.94 	 978455.91
18050 	 -51.6581 	 -19.8868 	 477.85 	 978452.05
18051 	 -51.6124 	 -19.9833 	 471.02 	 978458.32
18052 	 -51.5545 	 -19.9772 	 439.97 	 978466.63
18053 	 -51.5965 	 -19.922 	 461.57 	 978454.21
18054 	 -52.0409 	 -19.7736 	 385.28 	 978482.86
18055 	 -52.1721 	 -19.7902 	 423.69 	 978472.6
18056 	 -52.1997 	 -19.8719 	 343.61 	 978495.78
18057 	 -52.1092 	 -19.8621 	 392.06 	 978484.74
18058 	 -52.1623 	 -19.9739 	 391.85 	 978485.32
18059 	 -52.1742 	 -19.9176 	 421.87 	 978479.08
18060 	 -52.2282 	 -19.9365 	 335.72 	 978499.58
18061 	 -51.5914 	 -19.6133 	 499.8 	 978434.68
18062 	 -51.72 	 -19.628 	 654.04 	 978403.46
18063 	 -51.7564 	 -19.5962 	 667.88 	 978400.26
18064 	 -51.7685 	 -19.6695 	 545.39 	 978431.99
18065 	 -51.7918 	 -19.7234 	 552.25 	 978439.44
18066 	 -51.8426 	 -19.7344 	 563.93 	 978438.24
18067 	 -51.8278 	 -19.6794 	 518.68 	 978442.38
18068 	 -51.8061 	 -19.6285 	 542.5 	 978429.58
18069 	 -51.702 	 -19.6817 	 504.27 	 978436.96
18070 	 -52.2581 	 -19.9798 	 367.72 	 978492.26
18071 	 -52.2954 	 -19.9235 	 344.39 	 978492.74
18072 	 -52.2587 	 -19.8489 	 390.1 	 978482.64
18073 	 -52.1266 	 -19.9983 	 411.33 	 978480.21
18074 	 -52.0714 	 -19.9397 	 373.48 	 978488.78
18075 	 -52.0344 	 -19.9804 	 352.06 	 978492.78
18076 	 -51.9755 	 -19.9409 	 370.98 	 978486.42
18077 	 -51.9538 	 -19.9914 	 417.99 	 978478.3
18078 	 -51.4307 	 -19.7105 	 456.25 	 978448.56
18079 	 -51.641 	 -19.3684 	 515.64 	 978425.34
18080 	 -51.6189 	 -19.4219 	 475.36 	 978437.66
18081 	 -51.1621 	 -20.1954 	 373.03 	 978494.3
18082 	 -51.1596 	 -20.2337 	 348.06 	 978502.38
