LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-50.8517 	 -23.9264 	 671.79 	 978672.79
-51.5525 	 -23.87 	 407.65 	 978710.48
-51.5314 	 -23.8053 	 599.47 	 978671.39
-51.6017 	 -23.8078 	 478.56 	 978692.66
-51.6839 	 -23.3575 	 569.54 	 978652.52
-51.6314 	 -23.3097 	 629.81 	 978639.82
-51.58 	 -23.3858 	 680.87 	 978638.27
-51.6633 	 -23.4158 	 539.69 	 978662.81
-51.82 	 -23.0761 	 516.82 	 978655.97
-51.9417 	 -23.0372 	 476.33 	 978670.27
-51.9444 	 -23.0994 	 410.79 	 978685.11
-51.8681 	 -23.2544 	 484.95 	 978667.32
-51.8619 	 -23.5433 	 519.62 	 978674.03
-51.8044 	 -23.5917 	 536.97 	 978671.61
-49.2953 	 -24.7606 	 547.54 	 978775.6
-49.3131 	 -24.6886 	 633.5 	 978754.84
-49.3225 	 -24.8622 	 479.08 	 978803.01
-49.2317 	 -25.0869 	 599.52 	 978809.52
-49.6947 	 -24.7747 	 1048.81 	 978688.51
-49.7144 	 -24.8489 	 909.13 	 978727.54
-49.3717 	 -24.7475 	 466.05 	 978791.98
-49.4033 	 -24.6861 	 772.11 	 978733.29
-49.4444 	 -24.5869 	 898.43 	 978691.16
-49.5072 	 -24.5775 	 1026.39 	 978656.11
-49.5314 	 -24.7192 	 737.47 	 978748.61
-49.2072 	 -24.8564 	 665.32 	 978767.95
-49.1686 	 -24.9219 	 726.99 	 978762.73
-49.4258 	 -24.9617 	 507.91 	 978823.35
-49.4086 	 -24.8992 	 393.17 	 978838.62
-49.4961 	 -24.9247 	 389.01 	 978834.9
-49.3406 	 -24.3447 	 886.67 	 978660.58
-49.3219 	 -24.2928 	 946.57 	 978649.45
-49.3819 	 -24.2953 	 918.78 	 978656.39
-49.3547 	 -24.8139 	 309.28 	 978830.48
-49.4633 	 -24.8536 	 441.55 	 978816.8
-49.5219 	 -24.8036 	 679.01 	 978758.24
-49.6122 	 -24.7836 	 910.71 	 978721.7
-49.3939 	 -24.4208 	 995.72 	 978642.71
-49.4256 	 -24.34 	 980.57 	 978641.77
-50.248 	 -23.0579 	 461.37 	 978632.99
-50.1958 	 -23.0352 	 468.46 	 978626.9
-50.1728 	 -23.0389 	 467.5 	 978630.09
-50.144 	 -23.0336 	 471.02 	 978630.77
-50.0067 	 -23.0094 	 469.53 	 978637.23
-50.0338 	 -23.0233 	 449.34 	 978642.87
-50.0618 	 -23.034 	 455.06 	 978643.79
-49.9236 	 -23.0025 	 443.71 	 978644.15
-49.9068 	 -23.0088 	 387.04 	 978658.43
-49.9235 	 -23.04 	 400.02 	 978653.11
-49.9393 	 -23.0962 	 433.78 	 978649.37
-51.8639 	 -23.4453 	 551.2 	 978663.89
-49.4758 	 -25.1375 	 749.7 	 978774.15
-49.6433 	 -25.0667 	 665.09 	 978770.78
-49.3389 	 -25.0103 	 477.34 	 978823.51
-49.5058 	 -24.5469 	 1045.98 	 978650.02
-49.5631 	 -24.4958 	 1008.42 	 978655.46
-49.72 	 -24.5 	 1034.85 	 978655.39
-49.2839 	 -24.9053 	 364.05 	 978833.29
-49.6517 	 -24.8994 	 744.13 	 978754.54
-49.6747 	 -25.1414 	 924.14 	 978720.66
-49.2422 	 -24.8908 	 649.75 	 978772.37
-49.7297 	 -24.3289 	 1115.75 	 978622.29
-49.5592 	 -24.9406 	 420.63 	 978824.06
-49.7203 	 -25.0339 	 551.54 	 978793.44
-52.1217 	 -23.1986 	 518.7 	 978672.28
-51.7233 	 -23.4536 	 637.33 	 978645.22
-51.8578 	 -23.1322 	 569.37 	 978645.51
-51.7511 	 -23.3039 	 555.4 	 978652.95
-51.8469 	 -23.32 	 413.86 	 978682.56
-51.8436 	 -23.6617 	 512.99 	 978679.75
-51.8669 	 -23.7422 	 387.71 	 978706.18
-51.6914 	 -22.8586 	 459.81 	 978654.77
-51.6925 	 -22.7019 	 379.34 	 978662.95
-51.4694 	 -22.7136 	 387.58 	 978652.91
-51.8606 	 -22.8353 	 414.52 	 978668.91
-51.9456 	 -22.8792 	 398.6 	 978679.83
-49.8197 	 -24.1451 	 837.51 	 978666.27
-49.791 	 -24.1756 	 928.68 	 978651.51
-49.2356 	 -25.4497 	 907.65 	 978762.51
-49.8744 	 -24.4835 	 1078.51 	 978651.12
-49.927 	 -24.5363 	 1023.85 	 978677.24
