LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-42.4516 	 -22.0078 	 413.81 	 978627.04
-42.4676 	 -21.9884 	 430.52 	 978619.92
-42.4292 	 -22.1517 	 614.79 	 978599.08
-42.9003 	 -22.7983 	 93.55 	 978747.91
-43.5122 	 -22.3122 	 361.2 	 978646.18
-43.4679 	 -22.2802 	 312.08 	 978654.51
-43.4347 	 -22.2609 	 301.48 	 978655.15
-43.683 	 -22.3873 	 349.78 	 978651.76
-43.6823 	 -22.346 	 335.28 	 978651.22
-43.7264 	 -22.3607 	 475.97 	 978623.71
-43.7298 	 -22.3993 	 398.15 	 978643.37
-43.7725 	 -22.3956 	 364.03 	 978647.46
-43.8541 	 -22.3547 	 680.94 	 978598.3
-43.8133 	 -22.3898 	 483.38 	 978629.88
-43.8028 	 -22.3557 	 664.48 	 978596.07
-43.7788 	 -22.3486 	 656.51 	 978595.66
-43.7619 	 -22.3145 	 602.94 	 978605.84
-43.73 	 -22.302 	 576.93 	 978606.41
-43.6046 	 -22.3615 	 487.11 	 978625.75
-43.5643 	 -22.3481 	 463.53 	 978629.67
-43.5535 	 -22.3095 	 419.77 	 978635.55
-43.5188 	 -22.2695 	 306.3 	 978653.06
-43.5675 	 -22.2675 	 310.46 	 978650.36
-43.5959 	 -22.2739 	 514.37 	 978609.89
-43.6051 	 -22.3062 	 314.2 	 978651.98
-43.6478 	 -22.314 	 325.8 	 978650.45
-43.6903 	 -22.3087 	 497.59 	 978617.69
-43.8137 	 -22.3036 	 602.45 	 978609.28
-43.8534 	 -22.3044 	 653.19 	 978595.48
-43.8614 	 -22.2603 	 494.93 	 978617.85
-43.7306 	 -22.2666 	 530.39 	 978617.98
-43.7664 	 -22.2651 	 518.98 	 978620.56
-43.767 	 -22.2274 	 617.0 	 978595.76
-43.8148 	 -22.2291 	 509.4 	 978612.5
-43.8575 	 -22.2196 	 627.92 	 978583.84
-43.8128 	 -22.2766 	 726.7 	 978580.48
-43.7325 	 -22.2288 	 532.6 	 978613.89
-43.6857 	 -22.2306 	 529.42 	 978613.03
-43.6948 	 -22.2639 	 1018.65 	 978500.08
-43.5701 	 -22.1373 	 443.82 	 978615.81
-43.5588 	 -22.1053 	 400.68 	 978624.21
-43.6081 	 -22.1471 	 510.35 	 978605.71
-43.6479 	 -22.1454 	 412.8 	 978625.34
-43.6909 	 -22.151 	 423.16 	 978622.9
-43.6867 	 -22.1809 	 500.61 	 978614.68
-43.7249 	 -22.1847 	 517.48 	 978607.89
-43.7358 	 -22.1534 	 448.22 	 978615.19
-43.7779 	 -22.1479 	 636.95 	 978576.13
-43.8086 	 -22.148 	 667.41 	 978568.83
-43.8546 	 -22.1548 	 598.57 	 978579.48
-43.6067 	 -22.1927 	 523.71 	 978604.99
-43.6376 	 -22.189 	 549.11 	 978602.25
-43.6096 	 -22.2327 	 613.2 	 978590.23
-43.6465 	 -22.264 	 559.99 	 978602.81
-43.639 	 -22.2303 	 690.39 	 978576.45
-43.7666 	 -22.1879 	 491.2 	 978612.36
-43.8138 	 -22.1929 	 529.26 	 978601.79
-43.8578 	 -22.1872 	 761.18 	 978554.7
-43.5169 	 -22.1022 	 412.33 	 978621.5
-43.5588 	 -22.2333 	 476.3 	 978616.3
-43.5258 	 -22.1887 	 497.52 	 978609.01
-42.477 	 -22.0258 	 465.96 	 978614.72
