LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-42.6277 	 -5.7231 	 195.12 	 977988.79
-42.6796 	 -5.6989 	 232.21 	 977987.6
-42.7027 	 -5.6845 	 164.22 	 978005.43
-42.7379 	 -5.681 	 155.56 	 978006.81
-42.722 	 -5.6882 	 170.45 	 978003.84
-42.6195 	 -5.7899 	 250.42 	 977974.28
-42.6219 	 -5.8163 	 232.16 	 977981.97
-42.6247 	 -5.8448 	 222.04 	 977985.25
-42.6274 	 -5.8725 	 204.47 	 977988.04
-42.6115 	 -5.9 	 211.01 	 977987.66
-42.6723 	 -5.9101 	 238.55 	 977984.06
-42.6933 	 -5.9144 	 238.68 	 977988.16
-42.7254 	 -5.9549 	 230.11 	 977991.77
-42.7307 	 -5.9796 	 266.67 	 977983.49
-42.736 	 -6.0111 	 229.33 	 977992.87
-42.7366 	 -6.0708 	 254.58 	 977987.34
-42.7469 	 -6.254 	 162.1 	 978001.55
-41.7983 	 -6.1184 	 206.46 	 977985.15
-41.8148 	 -6.1375 	 231.31 	 977980.78
-41.8224 	 -6.1569 	 199.3 	 977989.97
-41.8478 	 -6.2131 	 172.12 	 978008.44
-41.8522 	 -6.235 	 198.85 	 978005.28
-42.7749 	 -5.081 	 62.78 	 978014.78
-42.7685 	 -5.0547 	 82.24 	 978010.5
-42.77 	 -5.0263 	 49.66 	 978018.87
-42.7611 	 -5.0036 	 55.98 	 978018.89
-42.7643 	 -4.9534 	 56.35 	 978018.84
-42.6896 	 -6.1711 	 171.85 	 978007.44
-42.6864 	 -6.211 	 138.95 	 978008.98
-42.6852 	 -6.1453 	 161.19 	 978000.26
-42.625 	 -5.5408 	 110.59 	 978006.51
-42.3494 	 -5.9619 	 202.43 	 977997.53
-42.8052 	 -5.1152 	 60.69 	 978014.69
-42.3725 	 -5.9691 	 210.85 	 977995.02
-42.1682 	 -5.8419 	 140.45 	 978013.3
-42.39 	 -5.9243 	 175.31 	 977998.72
-42.4062 	 -5.9011 	 136.52 	 978003.06
-42.604 	 -5.7674 	 269.63 	 977968.43
-42.688 	 -6.1215 	 139.8 	 978004.19
-42.6635 	 -5.391 	 90.09 	 978008.29
-42.7322 	 -5.2478 	 80.32 	 978013.95
-42.7919 	 -5.1299 	 93.96 	 978008.55
-41.7594 	 -6.3914 	 336.6 	 977968.43
-42.7274 	 -6.2493 	 109.45 	 978014.79
-42.7091 	 -6.2386 	 114.67 	 978015.23
-42.6773 	 -6.1933 	 188.9 	 977997.46
-42.702 	 -6.1023 	 155.55 	 978000.5
-42.5225 	 -5.5168 	 133.74 	 978001.11
-42.64 	 -5.494 	 109.42 	 978007.41
-42.636 	 -5.4678 	 132.3 	 978002.12
-42.6341 	 -5.4398 	 119.08 	 978003.44
-42.6441 	 -5.4128 	 91.15 	 978007.11
-42.6905 	 -5.3408 	 95.69 	 978008.58
-42.6986 	 -5.3225 	 75.29 	 978013.74
-42.7091 	 -5.2994 	 74.22 	 978014.33
-42.7257 	 -5.2772 	 58.82 	 978018.43
-42.7504 	 -5.2263 	 137.94 	 978000.54
-42.7571 	 -5.2036 	 117.6 	 978004.16
-42.7648 	 -5.1796 	 110.9 	 978005.83
-42.7722 	 -5.1538 	 108.11 	 978005.63
-42.8192 	 -4.7348 	 62.61 	 978018.47
-42.8193 	 -4.7046 	 67.16 	 978017.4
-42.8228 	 -4.6793 	 52.75 	 978020.03
-42.8316 	 -4.6536 	 56.7 	 978018.23
-42.8391 	 -4.6279 	 36.95 	 978020.43
-42.8529 	 -4.6062 	 35.81 	 978018.11
-42.8532 	 -4.579 	 35.02 	 978014.32
-42.8393 	 -4.5511 	 38.73 	 978009.1
-42.8291 	 -4.526 	 32.96 	 978007.94
-42.3239 	 -4.5043 	 28.53 	 978010.12
-42.8222 	 -4.4751 	 25.54 	 978014.82
-42.829 	 -4.4514 	 29.47 	 978016.65
-42.8415 	 -4.428 	 31.74 	 978018.02
-42.8668 	 -4.41 	 22.12 	 978020.43
-42.8896 	 -4.4006 	 23.79 	 978019.07
-42.8854 	 -4.3749 	 29.96 	 978018.68
-42.8826 	 -4.3452 	 31.85 	 978020.09
-42.8831 	 -4.3194 	 40.42 	 978018.48
-42.8966 	 -4.2959 	 52.95 	 978015.78
-42.9 	 -4.2441 	 45.14 	 978016.3
-42.8989 	 -4.2202 	 38.83 	 978018.12
-41.9103 	 -6.3136 	 199.25 	 978002.09
-41.9306 	 -6.2975 	 200.53 	 978004.7
-42.1222 	 -6.1872 	 155.65 	 978017.73
