LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-49.5793 	 -19.3803 	 667.69 	 978421.93
-49.5659 	 -19.342 	 679.93 	 978418.62
-49.5183 	 -19.3337 	 648.91 	 978424.59
-49.5167 	 -19.2901 	 581.7 	 978438.1
-49.5988 	 -19.2262 	 531.65 	 978445.37
-49.6543 	 -19.2173 	 550.74 	 978437.2
-49.628 	 -19.2631 	 537.74 	 978445.4
-49.5813 	 -19.3104 	 592.84 	 978437.04
-49.7088 	 -19.5158 	 500.49 	 978450.45
-49.9596 	 -19.5741 	 505.75 	 978422.32
-50.0544 	 -19.6094 	 456.19 	 978444.83
-50.1551 	 -19.693 	 441.24 	 978452.7
-50.3141 	 -19.712 	 483.42 	 978447.85
-50.562 	 -19.6773 	 429.51 	 978454.23
-49.5714 	 -19.1671 	 522.98 	 978438.47
-49.6255 	 -19.1578 	 539.35 	 978433.69
-49.6366 	 -19.1102 	 486.34 	 978438.99
-49.6592 	 -19.0931 	 511.62 	 978432.07
-49.5915 	 -19.0356 	 527.51 	 978426.48
-49.3665 	 -19.0049 	 625.03 	 978384.3
-49.5593 	 -19.1181 	 529.52 	 978430.51
-49.5488 	 -19.0574 	 560.45 	 978417.38
-49.5944 	 -19.0817 	 520.21 	 978429.17
-49.7226 	 -19.065 	 551.08 	 978420.68
-49.7862 	 -19.0335 	 524.58 	 978431.85
-49.8523 	 -19.0239 	 526.63 	 978426.04
-49.7964 	 -19.0694 	 533.23 	 978423.75
-49.7827 	 -19.1202 	 536.37 	 978423.84
-49.7615 	 -19.1663 	 545.56 	 978425.89
-49.946 	 -19.5244 	 479.38 	 978426.28
-49.8927 	 -19.504 	 517.14 	 978430.43
-49.9767 	 -19.6246 	 468.94 	 978438.21
-49.9915 	 -19.6734 	 431.58 	 978454.48
-49.9961 	 -19.719 	 410.61 	 978462.61
-50.0278 	 -19.7502 	 443.9 	 978455.7
-49.6114 	 -19.4485 	 658.23 	 978419.78
-49.6689 	 -19.449 	 647.46 	 978421.28
-49.7225 	 -19.4582 	 537.37 	 978446.42
-49.6164 	 -19.4841 	 501.68 	 978452.04
-47.1801 	 -16.0691 	 841.43 	 978148.64
-47.2228 	 -16.0659 	 948.57 	 978124.03
-47.2597 	 -16.0691 	 917.66 	 978130.0
-47.2285 	 -16.1847 	 704.04 	 978178.13
-47.2526 	 -16.199 	 747.47 	 978168.81
